c1,c2,L1,L2,L3,L4,L5,L6,L7,L8,W1,W2,W3,W4,W5,W6,W7,W8
3.0947455289756297e-12,3.6326264546486282e-12,8.062319442979155e-07,1.156159307003556e-06,7.127058515360978e-07,2.431211557134046e-06,1.3103142321123508e-06,1.1594172803533208e-06,1.2485758105548184e-06,1.1423495401552217e-06,5.0465591399158554e-06,1.6069012564252621e-06,9.551784322065518e-05,4.736886604014041e-05,2.0953430569334083e-06,5.38609534568149e-06,4.818782072853282e-05,0.0001276755941048204
6.183826741735493e-12,5.199741164442737e-12,8.661197975342997e-07,7.517847682134804e-07,1.347285742377529e-06,9.389705650878594e-07,1.0197664884520466e-06,9.491541446297964e-07,7.989828614586255e-07,6.72877106933619e-07,6.431077465011444e-06,1.4080872384762794e-06,6.141268394239554e-05,4.1605291597917706e-05,5.5433214528796296e-06,1.4488526188284755e-05,4.717904001657085e-05,0.00013285251363828727
4.8918491672481536e-12,7.897317452040822e-12,4.809570621555102e-07,1.121093750429691e-06,1.5137815807348497e-06,1.6968718146272995e-06,1.258215594599521e-06,1.3332817242174069e-06,1.3310878277385963e-06,8.441189392801938e-07,6.737179488523948e-06,1.940310746840646e-06,3.865248249563183e-05,4.17944807611647e-05,4.313683757986603e-06,9.660544843260375e-06,5.826681490605537e-05,0.00013825839986620885
4.235891503031791e-12,6.331334783023019e-12,4.0764871311600886e-07,7.720061689776512e-07,1.3608696101856172e-06,1.3886068664347933e-06,1.3131705274833446e-06,1.0809185276333954e-06,7.184977813400988e-07,1.0885000649730717e-06,7.632925347371135e-06,1.1712040746882317e-06,9.584465695849441e-05,3.675595656081082e-05,2.1756168338952164e-06,5.512083022908495e-06,5.9036234960438863e-05,8.248302817346222e-05
5.868950175467424e-12,6.100770693310492e-12,5.451189212965769e-07,1.3127885281630412e-06,1.2339752217925767e-06,2.350271778607367e-06,1.0010546237998764e-06,1.1724082824575316e-06,1.3874029722158647e-06,5.583857547831475e-07,6.079811833859639e-06,1.2005423221899607e-06,3.891547240976802e-05,2.6761085245697762e-05,5.621971718820997e-06,7.707061978148719e-06,3.1384471122659456e-05,0.00013697526899332247
6.209716640405757e-12,2.7594133421825452e-12,4.71088475208524e-07,1.1552180258455602e-06,1.4115005120979436e-06,1.717195395405148e-06,5.634009819733686e-07,1.152270785987701e-06,9.238496028052222e-07,8.547854606979614e-07,7.722484471451776e-06,1.9183895053381183e-06,8.072061318309573e-05,2.5608387760005582e-05,4.823269468719899e-06,1.0692638188206481e-05,6.7159149927219e-05,7.195179835880298e-05
4.469899457306242e-12,5.127946859803753e-12,9.151646547951114e-07,1.1748396662686747e-06,1.0111280643321372e-06,1.174692172561228e-06,9.24498780775959e-07,1.3475929486783625e-06,1.4271214033544188e-06,6.904033632722393e-07,9.099362926083097e-06,1.675617716887429e-06,9.812145191765711e-05,2.5292476906291833e-05,3.0592496861282466e-06,5.344060671970717e-06,7.020630832637378e-05,6.32756790844346e-05
4.114057585864736e-12,2.6470654169880297e-12,1.1286293379740115e-06,1.0158788923978454e-06,1.8089627012640408e-06,2.3297801621521783e-06,5.850704617502153e-07,5.311300634184062e-07,8.653330189344038e-07,1.1046033142332828e-06,8.73220550991441e-06,1.948651094793812e-06,8.643388499853706e-05,4.060009915053945e-05,2.5139018232777448e-06,5.824111207385659e-06,5.040765202585842e-05,7.554319064353356e-05
3.5823596973014132e-12,5.358445878502373e-12,8.719578376712687e-07,8.861262262919098e-07,7.238644074213769e-07,2.450490648956956e-06,1.3077774353473515e-06,1.0442323527461862e-06,9.779413101045575e-07,8.092307714734778e-07,1.1384483386665634e-05,2.5890071887863226e-06,5.4476021979481486e-05,2.1538012614306412e-05,3.436917817312848e-06,1.049957723675243e-05,3.0583188799168683e-05,0.00012008329323781597
5.079545589957681e-12,6.014471185407313e-12,1.014407686502979e-06,9.664817713982897e-07,1.4920125404916487e-06,2.123975101427492e-06,6.702500756380817e-07,8.647101787923846e-07,1.0420904090770078e-06,7.456309985441613e-07,9.718019627849575e-06,1.5585379741950443e-06,3.629123155332018e-05,2.0279965043412427e-05,5.6133000780784325e-06,6.19009195376099e-06,4.4583819328526415e-05,7.799915491862449e-05
4.859270145852957e-12,7.839342848717154e-12,8.213522130697035e-07,1.2838550219526473e-06,1.2677346095491135e-06,2.1058558663300797e-06,6.953446255624382e-07,1.3923332752985104e-06,7.652302466267978e-07,5.712659840949677e-07,5.213331249763841e-06,1.7662157992821604e-06,7.472179831846413e-05,2.2667699414920628e-05,3.707416703002775e-06,8.150217661813383e-06,7.096314512132699e-05,9.541062934200478e-05
5.930081408739258e-12,4.028451516882675e-12,4.0626597548399103e-07,1.135118422850513e-06,7.128357965259546e-07,9.398812745039573e-07,6.264906997940186e-07,5.621003188925768e-07,6.632193412680656e-07,7.09753273998359e-07,4.597528721223244e-06,1.0981920799465255e-06,4.102263464886175e-05,1.6907858837465883e-05,2.241100592441011e-06,6.53429082176155e-06,3.983673737948341e-05,9.020576151899093e-05
3.4146586565803045e-12,3.420717338530844e-12,5.838886359272303e-07,6.392834883708237e-07,9.585943391975185e-07,1.0031495046744673e-06,5.603253311433644e-07,1.2333551275318804e-06,9.19887206440483e-07,5.738688760087463e-07,3.864691873534023e-06,1.506063549363815e-06,8.518784652305098e-05,2.5793663731633706e-05,3.197404937465931e-06,8.161114678903994e-06,2.7959228687911792e-05,0.00010918864549866594
3.390741149049238e-12,5.206088440297627e-12,4.809556785957703e-07,6.14449762816916e-07,6.964020202592902e-07,9.256505284195041e-07,8.338074178685398e-07,5.122403740064579e-07,5.921421951387851e-07,5.727374207109441e-07,5.370368382344177e-06,9.95648763273216e-07,5.655307494369772e-05,2.1656383436038685e-05,4.696823360583508e-06,6.6106090269828235e-06,4.428156732254893e-05,0.00013823813769559793
2.841134015765513e-12,4.8127602515794565e-12,4.166800896593119e-07,6.65891308558741e-07,1.075254363685197e-06,1.8804251780789027e-06,8.607516086285641e-07,1.2189783933391562e-06,7.588673285439213e-07,7.820434366312505e-07,4.702730506419089e-06,1.3199395807412464e-06,4.6539858575109225e-05,3.0373640106040874e-05,2.1909910264024314e-06,5.380102252829021e-06,2.7009597985734828e-05,5.2182009653383374e-05
2.7243585025700997e-12,2.8659882200981404e-12,4.0075881527283057e-07,5.560564963143373e-07,7.813172774844713e-07,9.330565210826819e-07,1.0292543232870407e-06,8.473006264895554e-07,5.928687581851003e-07,8.8204956199543e-07,5.470411672237055e-06,1.0532879294023992e-06,4.851140925453538e-05,1.7005565695657154e-05,2.0275451751531894e-06,7.1835387313404055e-06,5.881436503180701e-05,7.872177250409903e-05
3.3279317588512063e-12,3.767224154817298e-12,4.704513493825366e-07,5.257932012578716e-07,1.324703194122212e-06,8.637551725646705e-07,1.314310358893139e-06,8.663882970560473e-07,5.192911435471184e-07,7.653033247284053e-07,4.413512135906048e-06,2.3430908228927207e-06,3.698582110867558e-05,3.91326009214075e-05,2.258160724585693e-06,6.355426387511711e-06,6.395353133033673e-05,7.412847859152136e-05
2.2962492164301334e-12,2.859754830904439e-12,4.1969668054992387e-07,4.816175042996534e-07,8.315384622511692e-07,1.9449714331671078e-06,1.0971982776487773e-06,5.89655293454986e-07,5.879722079862393e-07,5.14030701460111e-07,8.594508965475086e-06,1.649816639589831e-06,4.078514902689886e-05,3.655210587819179e-05,2.430111960502974e-06,8.870496652881839e-06,2.8005342461185553e-05,8.128482745378056e-05
2.5761620565341397e-12,3.3078834326048734e-12,7.413827109659962e-07,1.0583700596796718e-06,1.0325777759904253e-06,1.0683086900621671e-06,6.636509287528229e-07,5.723997621237564e-07,1.4386209153344294e-06,1.006702161195529e-06,4.1451497130913616e-06,1.5960482048051196e-06,4.1362767855920437e-05,1.9226647622384877e-05,2.0407821792775882e-06,8.347823784780599e-06,2.8411179146855593e-05,5.722241875890523e-05
2.467170789124057e-12,3.5549835025822134e-12,7.046624956189452e-07,5.709616496621295e-07,9.230694087752681e-07,1.5804196261814463e-06,7.108876674335719e-07,7.637623231282308e-07,1.1832013289928572e-06,5.807984531232887e-07,5.73705197382744e-06,1.2670727838206489e-06,3.976270596289319e-05,2.1379536759297992e-05,3.1524161949166016e-06,5.561019711930557e-06,2.5810745774256686e-05,7.810047514286903e-05
3.128264562463235e-12,3.4865629905023002e-12,4.215145006517817e-07,9.97764039208432e-07,7.266387877122726e-07,1.3036869891956413e-06,1.044305449756218e-06,5.415260728707619e-07,6.996510290613023e-07,6.346831470006516e-07,4.110732491383237e-06,1.0776069982965312e-06,4.6264612541217465e-05,1.8403686399196806e-05,2.6605167400258514e-06,7.286412903458678e-06,2.809559095489707e-05,4.838343412885969e-05
2.4045633504911917e-12,3.948056816189347e-12,4.46399874251024e-07,8.917394736669836e-07,1.0708910137776498e-06,1.2690955725093475e-06,8.441178581511493e-07,7.267809100100632e-07,9.839075132552037e-07,5.893463430793598e-07,4.595095542603042e-06,1.849991776351489e-06,4.808293295949091e-05,1.8431040290372364e-05,2.9741584034884524e-06,6.539183334669604e-06,3.440727958886929e-05,7.158938163947861e-05
4.000081462705181e-12,3.291171861188014e-12,5.33818489789596e-07,1.0274488068475623e-06,7.562451598486552e-07,1.106639563070863e-06,5.406444299679672e-07,6.479892007231446e-07,6.915109139229264e-07,7.170617509827168e-07,3.8505700630213905e-06,9.36234125833883e-07,6.904184540658021e-05,2.8525804911311897e-05,1.9929249239241416e-06,6.195046847641748e-06,6.921866712481302e-05,5.062776861330641e-05
2.985581820650096e-12,3.1491802050766455e-12,3.9002840267863775e-07,4.7535750408103907e-07,1.06808925031238e-06,1.2330834891246113e-06,1.0550789502142963e-06,6.256954503373408e-07,5.5624701386719e-07,1.2042150025296826e-06,7.402592843224094e-06,1.364408614517291e-06,5.967104980604989e-05,1.6142768734980788e-05,2.588033022110372e-06,7.14440976154071e-06,6.605279728805595e-05,8.122261267546422e-05
2.7766333369845295e-12,2.8892468758120957e-12,1.1544531157925871e-06,1.238515553643275e-06,7.349554237202238e-07,1.4756847419242645e-06,5.781133121672103e-07,1.2272053047589153e-06,5.859252019142937e-07,6.694666621118442e-07,4.459401769254169e-06,1.1057891799329993e-06,4.681912424301711e-05,1.687054092482123e-05,2.501318317038358e-06,5.8434794778785875e-06,3.977749437816052e-05,9.924928287779432e-05
5.489475912443632e-12,3.843762738929557e-12,5.840910648613159e-07,1.057348518386843e-06,7.318152327574974e-07,1.0149530301846988e-06,6.30622396363203e-07,9.02115198430058e-07,8.519810067755256e-07,6.409329221204404e-07,8.693749146912105e-06,1.4138202356146329e-06,4.553734425899102e-05,3.873001644824172e-05,2.079637534764173e-06,5.133151568261102e-06,3.892489044278239e-05,5.517041396313845e-05
5.531766067880272e-12,2.740876233014945e-12,3.902759017571259e-07,1.0950605113398477e-06,7.333672791434344e-07,1.4585096117887108e-06,7.257353672882643e-07,6.845837260840845e-07,5.240722943226534e-07,5.713233200338059e-07,4.272237377192224e-06,2.173566695356987e-06,5.7152999471701966e-05,2.749042878075389e-05,4.459852289179765e-06,8.70393848298512e-06,4.039554663266394e-05,5.666860382940185e-05
5.189570204434815e-12,3.3874958081961973e-12,4.091438805730145e-07,9.226488214485656e-07,9.656083622453081e-07,1.4618126267799013e-06,6.588764389963755e-07,5.124108297394309e-07,5.254718771051981e-07,6.599469749454662e-07,3.985527071610756e-06,1.2738352292013956e-06,5.802010885575344e-05,2.41564698928366e-05,2.86387092942906e-06,6.05050980332072e-06,2.7337088807092688e-05,0.00012936142219947258
2.490388595545084e-12,2.9529275369295675e-12,4.572526916004485e-07,7.464521416287204e-07,1.213568702961778e-06,1.830360597859197e-06,6.325091990904477e-07,8.512645495851441e-07,5.830319763452499e-07,1.1946277950177014e-06,4.763918502856318e-06,8.993263947778509e-07,3.713660857875909e-05,3.674881100041256e-05,2.0369808153154415e-06,6.065819170596276e-06,6.135478554938587e-05,7.879630362863525e-05
2.5538091064306534e-12,2.8673419106626627e-12,5.219551019964427e-07,1.130739696226859e-06,7.837017622635864e-07,1.1247611722517869e-06,6.318092049520781e-07,8.722228335388755e-07,5.214420848247981e-07,6.192812682465131e-07,4.793308344001132e-06,1.0141404704589758e-06,9.007897046864219e-05,2.049600851769669e-05,3.260988914698576e-06,6.1518374414895375e-06,3.9509211196483246e-05,5.206997982212651e-05
2.439658318985145e-12,2.8085449262002097e-12,4.737009530979522e-07,4.638371955431211e-07,1.2706910618853735e-06,1.5377620940787125e-06,7.090389672340315e-07,1.3402568273138309e-06,5.726091988214416e-07,5.492199630003378e-07,4.026096417574206e-06,1.2376087023297834e-06,4.5679717805139066e-05,1.6856010882872775e-05,2.246757712899373e-06,6.402073740333281e-06,2.7138700926822907e-05,0.00013736838379346176
3.148073779444197e-12,2.8235589039855875e-12,9.86954728112251e-07,1.137553786118878e-06,7.030097832928647e-07,8.9094743339774e-07,5.630111945326606e-07,5.600146179838249e-07,5.061240924010985e-07,6.656725778371834e-07,3.923708526101523e-06,1.1858481091082388e-06,7.027709588842611e-05,2.1652040193033254e-05,4.351886917020473e-06,7.2990898641015844e-06,3.867622763236784e-05,0.00012786149441182398
2.9617243360780964e-12,3.4766071183997296e-12,4.014284580087767e-07,4.860393864431946e-07,8.626355448060722e-07,9.451631418609555e-07,7.048069650039949e-07,5.359647324954084e-07,7.028620210227427e-07,6.304410150650618e-07,5.852038324250572e-06,1.3983327885288763e-06,6.571212326540848e-05,4.288978367728791e-05,2.775701575081622e-06,5.262332371283105e-06,4.513744014944774e-05,6.233101284609311e-05
3.1969263418721977e-12,3.9052767616415394e-12,4.222878516979425e-07,5.39926157315385e-07,8.133915850828696e-07,1.1941542868894713e-06,7.598976793785371e-07,6.578431342163489e-07,5.826628039827229e-07,5.391847248800351e-07,6.237283200810662e-06,1.1547543057388712e-06,9.656035977578277e-05,2.736971528782752e-05,2.210910501181853e-06,5.35518262596865e-06,6.660527716098918e-05,5.542819082555952e-05
2.2910918984960677e-12,2.8845970932685843e-12,8.51315104973997e-07,6.223075470175497e-07,1.3025157419243167e-06,9.569586657573364e-07,7.768175775773496e-07,5.878037963056021e-07,6.471411506250318e-07,1.0167993872842947e-06,5.163125732775798e-06,1.3059533135046635e-06,4.799333533660654e-05,4.6684269551946474e-05,2.021118939943938e-06,7.971933180812446e-06,4.331454612662665e-05,5.5480958103942094e-05
3.990497243309998e-12,2.711556848624e-12,5.922569668180926e-07,8.69309898142052e-07,1.0784027796073952e-06,8.699446915862272e-07,6.072364807933866e-07,7.255859945195103e-07,6.231740457351553e-07,1.0907589084445068e-06,5.025282858710796e-06,9.089105773024011e-07,3.8453289221928693e-05,2.178226287685163e-05,2.7814073188468994e-06,5.4242607386078575e-06,3.152978568612496e-05,5.8850850090336016e-05
2.350584785876562e-12,2.7732554194988257e-12,6.318752144063172e-07,1.1072549516409794e-06,1.0116955397964359e-06,1.1240662585952435e-06,5.313908617641245e-07,6.160159311666727e-07,6.762207128334265e-07,5.701151802764403e-07,8.531085357390345e-06,8.959371533535116e-07,8.87181967972123e-05,2.7383153181580273e-05,2.478774808710366e-06,6.329544740020889e-06,4.0929163257661236e-05,6.075133333887303e-05
3.9543918711576664e-12,2.785560329886769e-12,3.9829113685084025e-07,5.554090785614357e-07,8.007236537666901e-07,1.1396222755773568e-06,7.951479804036022e-07,5.125444450540678e-07,5.881188026579886e-07,7.023330239439381e-07,5.735018987364485e-06,1.0053160670673951e-06,3.777273123903617e-05,2.3073035029935696e-05,2.697195158388694e-06,7.4190000064822504e-06,4.047323665484362e-05,7.477493832239988e-05
3.271752151019051e-12,2.746482221112264e-12,7.771210337263232e-07,1.1099303027278406e-06,7.608646451073262e-07,1.3229928920732384e-06,7.350851862641317e-07,6.946340558736044e-07,1.0171611939907458e-06,7.160267439735457e-07,4.753379928341142e-06,1.8463354537810823e-06,6.611526697105345e-05,3.979041646827699e-05,2.8024293981669957e-06,9.928217177397006e-06,2.8195423275280965e-05,7.453917994722667e-05
4.522293400732436e-12,3.647003958289491e-12,3.8925941817262117e-07,8.655505611291155e-07,7.462172599941199e-07,1.470848840091066e-06,8.823277717319132e-07,1.1915146666295517e-06,7.389823916441628e-07,8.820729545766838e-07,8.566950679583273e-06,1.597665423293128e-06,9.286021823307758e-05,4.314530329521625e-05,2.7601074106104215e-06,5.763093232728286e-06,2.607803286089044e-05,7.67186973109141e-05
4.203646602895388e-12,3.5660363413289733e-12,6.271753487482183e-07,1.091952031022783e-06,9.90915366332476e-07,2.3573977626911905e-06,1.2012483681270758e-06,5.372353794182101e-07,6.55869692688268e-07,8.066551442724823e-07,5.2142979391732865e-06,1.3182151102389936e-06,9.981462904332431e-05,3.609418394624917e-05,2.903657730106038e-06,6.542091054868182e-06,3.137670572381302e-05,6.620719750202259e-05
5.6501869997712895e-12,5.963317269405436e-12,7.938305461356517e-07,1.1100887583220884e-06,1.0124706426169086e-06,1.0025180085073048e-06,1.0377564589979366e-06,5.297042692256606e-07,7.588403460343317e-07,9.867046545473493e-07,8.713649139706807e-06,1.549168783747217e-06,4.222202309658722e-05,4.4939675777551374e-05,2.397727430682445e-06,1.0163130657978639e-05,4.088871848724972e-05,6.0514727909487925e-05
4.9112615141456474e-12,4.810820573384202e-12,5.712298421825572e-07,9.580472704554453e-07,1.3448618355222987e-06,8.489279235023454e-07,1.317518867649031e-06,1.431467175727775e-06,6.181427136018056e-07,1.2091431572779712e-06,7.608293050545904e-06,9.525575850872502e-07,4.1521804439416783e-05,4.062370126956425e-05,2.3346821127557907e-06,1.2342660487539357e-05,3.0818784129322205e-05,6.882945218728595e-05
5.933360088218132e-12,2.888959858018885e-12,8.330916729371007e-07,1.0716462194464978e-06,7.0439512426266e-07,1.0281929693798557e-06,1.2220546014379244e-06,6.087890014665076e-07,7.859434031095868e-07,5.293017014433353e-07,1.0374224514269361e-05,1.416504185423287e-06,7.521766551351778e-05,4.632234624155886e-05,3.847747606225555e-06,7.231375893967827e-06,3.2781471133331157e-05,9.566166955520154e-05
3.433275283123463e-12,3.4410751918948245e-12,5.763468968052942e-07,6.956203343175011e-07,1.0706329166760847e-06,9.886889390539602e-07,7.003642478153276e-07,5.451131748892489e-07,5.409622623851617e-07,1.4092708137166444e-06,5.1520218357386895e-06,1.0885535436273426e-06,5.711853754174847e-05,4.443938144775068e-05,2.4869658760499842e-06,7.202970899580613e-06,4.3833013343902696e-05,6.7561342054558e-05
2.2632893472550607e-12,2.768588241798823e-12,4.104812834690526e-07,1.080927526085378e-06,8.065316778369633e-07,1.4123814847085142e-06,1.1449017960966676e-06,5.396550791605731e-07,8.70218966956217e-07,6.835874285772167e-07,8.59349206539761e-06,1.5197669274631288e-06,4.845410468999286e-05,3.397697662692e-05,1.9888668041610138e-06,1.2427359425904593e-05,3.419713665250227e-05,4.8249675449321195e-05
3.6643308992496835e-12,4.2454437111909716e-12,1.0612301185690868e-06,1.1318384430937891e-06,1.189354090153935e-06,1.163459614675969e-06,1.3175065304882853e-06,1.0946948223633902e-06,1.1106375959720683e-06,1.0820016331363137e-06,7.299196731466083e-06,2.513781787347541e-06,5.310297356866963e-05,4.604710963186142e-05,2.4161941248116123e-06,1.3072685479378696e-05,2.9477957755151567e-05,5.894635360845922e-05
6.1847974329225745e-12,5.4127237439691806e-12,1.1041937457572854e-06,8.427165401220786e-07,1.6084913662271032e-06,1.8914782237340857e-06,9.864436575727178e-07,5.983597165927393e-07,8.907638713247169e-07,1.2249363421719975e-06,5.497992480474182e-06,1.560474306930551e-06,6.94992315900794e-05,4.457141759979874e-05,3.887809703084454e-06,1.2688790263767578e-05,4.670512077120843e-05,8.214221221439344e-05
5.463328076527558e-12,5.574381225357401e-12,4.0657654251198386e-07,1.2013756856532645e-06,1.3802605200852637e-06,2.405170055280555e-06,1.31339916943458e-06,7.139101116205595e-07,1.2152461533539777e-06,1.461258401761511e-06,1.1306526684943273e-05,1.7530778967915604e-06,9.483438794772305e-05,4.358924159930077e-05,4.750323966452939e-06,7.672669445430941e-06,5.277492768327491e-05,0.00011595945934182981
4.870934561429555e-12,4.0754054904642604e-12,4.248429944418134e-07,8.007747886307764e-07,1.3001931866778372e-06,2.018610130832773e-06,1.2564472714277847e-06,8.788266379932868e-07,7.89069929011018e-07,8.227036308374777e-07,8.669892915566918e-06,1.3773627115132106e-06,7.177062202166467e-05,3.843451551303205e-05,4.235852298253331e-06,1.270498471838689e-05,3.642517647819549e-05,9.896673546559806e-05
5.3201235617090075e-12,7.006780754467005e-12,6.393313091232115e-07,1.151799918171923e-06,1.190205135484828e-06,2.508674575381937e-06,1.3907793816043618e-06,7.827647810898524e-07,5.041533773458623e-07,6.366922299869427e-07,8.146116691750873e-06,2.584052144893052e-06,0.00010527399245022315,4.6125165839157514e-05,2.427578309734081e-06,8.050607734393635e-06,2.646493800604026e-05,5.5764662738383293e-05
3.0907895143043416e-12,4.7324860100475366e-12,8.178798500335322e-07,1.2503582951233413e-06,7.57459000727139e-07,1.9741600864090097e-06,1.361028382603399e-06,5.387112397034359e-07,1.2577208774972802e-06,8.718177522866124e-07,1.0761500125078382e-05,1.7821565765446594e-06,6.87555272928417e-05,3.983998707859776e-05,5.267457131383405e-06,1.1969760018314003e-05,4.398661283693215e-05,9.406976197057749e-05
6.3483005305003955e-12,7.884030668886942e-12,8.82302171905776e-07,9.479036193462387e-07,1.483016805568175e-06,2.4508843109727497e-06,8.012885907654397e-07,1.442463166853307e-06,1.35042792616532e-06,1.1013422517042691e-06,7.958498329956758e-06,2.157422630480828e-06,5.3867506311121905e-05,3.276274561343837e-05,4.201233520809342e-06,5.293869108257088e-06,3.852086080234307e-05,0.00010056767634825112
6.121694451415554e-12,5.3128422383797424e-12,1.0014862484722532e-06,1.235525975572718e-06,8.311818431511528e-07,1.0423365272537668e-06,1.3322564370602156e-06,6.951104377892901e-07,5.052217312732669e-07,1.1817649693407772e-06,6.771306210745756e-06,1.440137061416789e-06,4.2185554548425745e-05,2.6998326093360883e-05,3.510706640600638e-06,1.3859591701969664e-05,2.8269624487489847e-05,6.423643005786982e-05
6.671470249228956e-12,3.0995371322575004e-12,4.5058073867237643e-07,1.2464261532667355e-06,1.0804084524765147e-06,9.186909569091668e-07,7.039693119806413e-07,6.691193778288934e-07,6.020807566503019e-07,1.3634375560885785e-06,5.777066447128011e-06,1.3248193721130727e-06,5.70692378865676e-05,4.5199705785837494e-05,4.112529108758006e-06,8.437809001141182e-06,2.5976056162928068e-05,5.064902118612651e-05
6.111865171834068e-12,3.885586125396397e-12,6.416668761543254e-07,1.1307674628851011e-06,1.0087593815122696e-06,1.5646765376935065e-06,5.635998904764232e-07,1.2156861357213511e-06,1.4553199392884478e-06,1.1023961183920718e-06,9.062304160011509e-06,2.3829961385739475e-06,7.603682990599403e-05,3.2431878103712324e-05,3.866985540236236e-06,1.2016091831052802e-05,4.262269453424812e-05,9.72459707947984e-05
6.0109253955743e-12,3.4288935089461687e-12,8.878496691504677e-07,8.094248718738472e-07,8.580370316000712e-07,1.4392728416933056e-06,1.3276427675070312e-06,1.1041817494450306e-06,8.65805304801476e-07,9.523443289304202e-07,4.648148847517158e-06,1.7249021633235032e-06,0.00010514465159335121,3.805589259991708e-05,3.444780072588672e-06,7.0675760968222585e-06,3.545862298382211e-05,0.00012667363084073864
5.2600126891734545e-12,5.245555111253348e-12,1.0590818008639268e-06,6.517524042500079e-07,1.2468314811996948e-06,1.4982138527989613e-06,1.432344718518067e-06,7.407533457337165e-07,1.4011737752695764e-06,7.871785652633087e-07,9.420696060658764e-06,1.7381399305873474e-06,8.373959103795774e-05,3.772245563999008e-05,5.009577748605854e-06,5.808289902377007e-06,3.210530021244049e-05,0.00013775997151862373
