c1,c2,L1,L2,L3,L4,L5,L6,L7,L8,W1,W2,W3,W4,W5,W6,W7,W8
5.6979512148409606e-12,4.445461899590282e-12,1.0368978165838432e-06,8.284617472995019e-07,1.8416977297435363e-06,1.8840760902607165e-06,6.434230486702454e-07,5.783868998549474e-07,5.183326429130074e-07,5.667249976393562e-07,7.333166174869499e-06,1.08654257628586e-06,3.757817443802533e-05,3.989204649340296e-05,3.5543461083896605e-06,1.2767403256525452e-05,4.8758365105284543e-05,9.025824096507236e-05
4.13637531481483e-12,3.1573565727702355e-12,4.001410790215918e-07,1.2518345084367917e-06,8.551116483781453e-07,1.1244962236126455e-06,1.0857592714582885e-06,5.719742796894868e-07,8.173624093221609e-07,7.632967704871107e-07,6.84579843886519e-06,1.7004394094576642e-06,3.562862417226464e-05,2.865803595849668e-05,4.047514184287227e-06,1.450155256196245e-05,3.2997508926681934e-05,0.00012067267978272314
5.33348775178542e-12,4.860500715626657e-12,9.082220479982097e-07,5.686274360984439e-07,2.0162395588615367e-06,1.065615912611795e-06,1.469595748319675e-06,1.4672763300002728e-06,1.4886161544124491e-06,5.659610906840235e-07,1.1193958342571439e-05,1.853615940741884e-06,0.00010514525141101151,2.5984635642013604e-05,5.047950892513498e-06,1.4433258139978996e-05,6.407196659823878e-05,0.00011701421707025507
4.401326280230246e-12,5.139623919683389e-12,1.0040091652984408e-06,8.049341277131e-07,1.9539184490379788e-06,8.982399733136039e-07,1.2738743427204192e-06,6.256413811377383e-07,1.1185135669120862e-06,5.103642613352323e-07,7.945498711709056e-06,8.911023463670939e-07,0.00010332499752690254,4.4677730651411335e-05,5.1475806933946985e-06,1.4490993761607514e-05,3.304935364415411e-05,6.248435663770062e-05
6.20152846375926e-12,5.451806575745625e-12,5.898077682467378e-07,1.166193029528896e-06,1.5000399536124993e-06,2.001690343273474e-06,5.186472893729428e-07,7.032932346609903e-07,8.801411726235507e-07,1.2721780295432476e-06,4.7914208237132265e-06,1.3919103744732639e-06,0.00010493338793111248,2.9572560739407995e-05,3.835799637767348e-06,6.254916028318119e-06,5.218571664841903e-05,7.192158338810397e-05
2.3732441693906694e-12,6.2892971548938475e-12,7.639476248359437e-07,8.007277385910959e-07,1.2632182926409425e-06,9.466409488793774e-07,1.3006326726806168e-06,7.523257445703238e-07,1.0509482191178973e-06,1.4078158525035242e-06,4.858355559057498e-06,1.7542459983634725e-06,7.865578638935259e-05,4.685216805730737e-05,3.3471603423904375e-06,7.095245413143699e-06,6.580073016480576e-05,0.00010756881515586223
3.0943425280609537e-12,5.923186377256229e-12,1.083091868104636e-06,1.3290400190962932e-06,1.6846713401432485e-06,2.060198502294579e-06,1.4092932045442548e-06,9.008737323711204e-07,7.498506802250369e-07,6.734301707871229e-07,4.738846435053028e-06,2.3253054080272128e-06,4.605161698730768e-05,2.4297016975888158e-05,5.239422217532386e-06,8.299602871120922e-06,7.589236131655218e-05,7.28306767044053e-05
4.127871610652074e-12,6.2609280951901844e-12,8.27543167975266e-07,1.2733376537132613e-06,1.952100913102096e-06,2.097120463963317e-06,1.3071051956187788e-06,6.954294811093192e-07,1.1692328934531842e-06,5.139515729755971e-07,3.989664760347615e-06,9.132733840376118e-07,7.651945913521686e-05,2.220753675309784e-05,3.487114840291216e-06,1.2579488654391879e-05,4.220323612568212e-05,0.0001231759244106924
4.764104228005887e-12,7.042552745468052e-12,4.982655632504324e-07,7.562071468929915e-07,1.4934881659611498e-06,2.3800227659468494e-06,8.878606440641722e-07,1.0813589272732574e-06,7.64919557662809e-07,7.343620861214209e-07,1.1076972115815266e-05,1.937115436397241e-06,8.031902531948338e-05,2.9459825087173975e-05,2.3022747806174594e-06,7.251202854867616e-06,7.028676105980373e-05,8.988389204032838e-05
4.651440052370448e-12,4.2977795246254875e-12,1.0869158200495715e-06,7.729685263153017e-07,1.298626927236971e-06,1.693069650762483e-06,1.4388864773697134e-06,5.309490062711505e-07,1.216878663631689e-06,1.39101895429234e-06,4.033747259908633e-06,1.8105760491227905e-06,5.881047459802582e-05,4.3218165510316944e-05,4.20442774026424e-06,1.2186743142118365e-05,4.878133493001898e-05,0.00010718935856452893
3.1414567008819498e-12,6.596761521101592e-12,9.243418308945256e-07,1.0935902029326028e-06,1.5539485748464261e-06,1.044099426608065e-06,1.247121642737185e-06,1.3468288014900345e-06,8.700841979141058e-07,1.4490163206876172e-06,3.939895202677236e-06,2.316004865245844e-06,7.738253385471307e-05,4.125193757784284e-05,2.7073662454857937e-06,1.3839768327473452e-05,5.3162966137877624e-05,0.00014159481944426498
3.795268427498267e-12,3.227610536515172e-12,5.543996360736399e-07,6.484728968490057e-07,9.033375535930879e-07,1.0746962615847222e-06,1.0661904747557698e-06,6.090826377163136e-07,6.495377746086145e-07,1.3093902666180047e-06,5.02699109264934e-06,9.47284328484093e-07,3.9717317134049706e-05,4.638223495586771e-05,2.667617350506006e-06,5.205437072131259e-06,3.4527535185405754e-05,6.289416224006403e-05
5.69678975687997e-12,6.2761384393170976e-12,1.012987045129393e-06,1.147931593286238e-06,1.4053371387939195e-06,1.6593431464883413e-06,1.3973923664129686e-06,1.4397430433879158e-06,5.412121796827886e-07,1.1008040186741312e-06,4.517752286678013e-06,9.038857839628815e-07,4.703809963002823e-05,3.165148458887045e-05,3.959062077376111e-06,1.0255541887024372e-05,5.267214093168138e-05,0.0001304592313359265
4.955490522268393e-12,5.233806799100227e-12,7.219342558107399e-07,1.3200762383632535e-06,1.8628542818505336e-06,1.1056407518746697e-06,1.4171994197657232e-06,1.2249833471489732e-06,9.143634947645781e-07,1.1234008317656111e-06,7.725959012887435e-06,9.412070629380938e-07,9.024773954994371e-05,3.2822441608521844e-05,4.766281462064229e-06,6.2730080510998326e-06,7.387121066709503e-05,6.135456229836008e-05
4.227530394287279e-12,6.972935273144448e-12,3.995995406855697e-07,1.1116010383723716e-06,8.253671593422881e-07,2.1971349526265412e-06,1.1843277871530332e-06,1.4177264450725758e-06,1.240650540235309e-06,1.0202256195856691e-06,1.1053826486516235e-05,2.3803060488364842e-06,0.00010113515886393515,4.519505324118438e-05,5.564884543344105e-06,8.534847714182027e-06,3.3610983497870104e-05,0.00010431213882019751
5.976970492626313e-12,6.6533797537821916e-12,7.694697625039279e-07,1.0197723432096647e-06,1.1206470659472137e-06,1.1323651924087015e-06,1.4609208582151954e-06,7.816902694327089e-07,1.1969390559879477e-06,5.575793577228948e-07,8.388176674179465e-06,2.55689484034772e-06,8.964666538461209e-05,4.255836425181928e-05,3.1957789365601715e-06,7.852022018623797e-06,7.154107498159954e-05,6.365270539948923e-05
4.0868308974394365e-12,7.487765889342955e-12,8.453504692319076e-07,1.2064752564548546e-06,1.8693558877831396e-06,1.8692977858766183e-06,1.175226236995829e-06,8.427553563802701e-07,1.106480020715069e-06,1.4168131394665915e-06,9.454077612159363e-06,1.2073662488325197e-06,6.074273111308227e-05,2.6957844680839755e-05,5.797050295654218e-06,7.3213662325790845e-06,7.117997580430097e-05,9.477346508041734e-05
4.402338431404393e-12,7.715820198681952e-12,1.1172694482750543e-06,1.3067166163343678e-06,1.7827681089950041e-06,2.4350679345509087e-06,1.2761778759935456e-06,9.847886464446063e-07,1.0562472709347882e-06,1.0032745676304313e-06,9.139953026421303e-06,2.3409095858710987e-06,0.00010357734643715949,3.358918038150134e-05,2.160891579345138e-06,9.713221390430218e-06,4.4508312450357296e-05,7.62046941254487e-05
5.498007580901292e-12,6.1424086686266924e-12,1.1199275610749224e-06,6.606863032161303e-07,1.112028966948151e-06,1.4364062537042645e-06,1.3426907771968748e-06,1.367531067829945e-06,1.4949317348295004e-06,1.2491442802905856e-06,7.531106074325027e-06,1.5554960097037933e-06,5.12370191092327e-05,4.3173186307226104e-05,2.2289622189340683e-06,1.4085633264742971e-05,5.3880156825148786e-05,0.00013467718422845482
4.255862824224684e-12,5.62728867638238e-12,9.164739294526804e-07,8.240284862521675e-07,1.907096686982973e-06,2.189946290116574e-06,1.2592791596930187e-06,8.838636617416533e-07,1.3168789544008386e-06,8.461441190857763e-07,1.0049670054108711e-05,1.10162834376289e-06,7.624840583176681e-05,4.365970909135799e-05,5.594483904157409e-06,6.408102073426861e-06,6.424931300728997e-05,5.283141809271221e-05
3.690247718516219e-12,3.0821932580995975e-12,8.453990728024212e-07,1.0899449338405635e-06,2.06500901248704e-06,1.0448654072664725e-06,1.3472929524276973e-06,6.373660181440716e-07,5.977790174893448e-07,1.3184688306857955e-06,6.350765067776909e-06,1.126954215720138e-06,5.79358598735818e-05,3.937230033017488e-05,2.9304472454450473e-06,7.840238649953565e-06,4.516055084134378e-05,8.412990085273768e-05
4.484544760792933e-12,4.035405411811376e-12,4.4284303924072255e-07,9.579967699473428e-07,7.585858682589598e-07,8.81626467333358e-07,1.4353052650095685e-06,1.3695196083481267e-06,6.674092781848879e-07,5.537925207014036e-07,1.0582342811753088e-05,1.2358347582401484e-06,7.25476331190811e-05,3.683073426075084e-05,4.25572153813316e-06,1.4032616341502138e-05,5.7442344714104866e-05,5.4009779025612015e-05
5.345767686395387e-12,7.2414668023686575e-12,8.708171005625312e-07,1.1512317491674272e-06,1.6510426683224287e-06,1.892693294942986e-06,7.538227477594355e-07,6.86803149723744e-07,1.4856480507150225e-06,1.2334607700787143e-06,6.343912010653911e-06,1.4790437925326552e-06,5.523784792597664e-05,2.337978296347144e-05,2.7309946194338497e-06,8.5141611970078e-06,4.4775694079175384e-05,8.871290599924198e-05
6.116051699340513e-12,5.473720553024424e-12,8.430776972090747e-07,5.057092635191009e-07,1.3488077173411667e-06,1.0987125804615636e-06,1.0851729321319039e-06,1.247229901147309e-06,1.1079666344161108e-06,9.026731347549789e-07,4.053141585831583e-06,2.50295221250826e-06,0.00010246920379293808,2.5256991789870696e-05,5.375676308384395e-06,9.733327208861414e-06,5.8542622593249656e-05,0.00010973673600682194
5.5312535317310206e-12,7.845932315524547e-12,4.5517123543222895e-07,7.859951331035126e-07,1.9877195637837142e-06,1.5010243968715159e-06,7.822468182055341e-07,6.588342663144411e-07,1.2753408913143573e-06,6.529917377268913e-07,4.0906422149635e-06,1.248504127077237e-06,0.00010429114289561039,1.947249643261659e-05,3.4309833478569412e-06,6.33654513564594e-06,4.671441300698757e-05,7.125386686796192e-05
6.001567926448107e-12,5.7710624587315716e-12,4.1958450759361725e-07,9.30204983545326e-07,6.964363537515183e-07,1.24561331059584e-06,1.156659541382791e-06,1.2049980491043563e-06,5.195395520531407e-07,1.160298464253234e-06,3.835148083342319e-06,1.050908282227629e-06,6.249631062752983e-05,2.280662619841951e-05,3.4991872029324175e-06,5.407138731883423e-06,3.811358051831034e-05,0.00014208476998598554
6.378699773199989e-12,6.604183976896747e-12,4.6585045158436194e-07,6.818664322920431e-07,7.852458300746593e-07,1.936038246756835e-06,1.2252989528621613e-06,1.1045990248638928e-06,1.0296757144878487e-06,1.1131890279853495e-06,6.1391721369005664e-06,1.011562773779008e-06,5.239567196022223e-05,3.423480515724223e-05,2.0992490361554663e-06,7.831904218600057e-06,6.930491738795572e-05,0.00012291336319340384
4.0657276330989425e-12,7.038832719131317e-12,8.552577089691984e-07,4.90637806639789e-07,1.7914848362204265e-06,8.534359366938683e-07,1.3184831626162377e-06,6.683005509120247e-07,6.10773736750267e-07,1.1570742966377883e-06,6.837766244764662e-06,1.0280072584545484e-06,4.6718727242334985e-05,3.41688193244018e-05,5.157974333556192e-06,9.003608302927161e-06,6.804380187540325e-05,0.00011312793485321356
2.7219950485945392e-12,3.1886757461390005e-12,6.141925824776387e-07,9.227738935903902e-07,1.3060770144079295e-06,9.800666410305139e-07,5.150754747075262e-07,7.110158793679473e-07,1.1006205100074488e-06,5.419166549311517e-07,1.1169079522326496e-05,1.207964574603451e-06,3.6762393925083875e-05,3.425835640750082e-05,2.6702816183211675e-06,6.894144981569377e-06,3.227752161203864e-05,0.0001280685925738527
3.2053478464658077e-12,4.985216900832367e-12,4.1016292440319333e-07,1.020352868228615e-06,8.665335972829898e-07,1.5079201451993745e-06,9.322023221174158e-07,6.387249881131212e-07,6.828763367785777e-07,5.239398776968775e-07,6.986968686597594e-06,1.4145253646771254e-06,3.9954524519924446e-05,2.2927302362685304e-05,3.5158042268714094e-06,8.770782259306016e-06,3.533715264106257e-05,5.392917224079378e-05
6.038605371727015e-12,5.1488349186036555e-12,4.4673872803268783e-07,1.282449121971946e-06,1.3763834048455305e-06,9.23035332911498e-07,8.996393824415805e-07,8.732627786014472e-07,9.955874231186397e-07,7.127903117613653e-07,4.422900761600189e-06,1.4697308556983286e-06,3.817972530233788e-05,1.6527699582398375e-05,2.3221275408777897e-06,1.4105640566703372e-05,5.521304180252569e-05,5.244644430831825e-05
3.8243063002330684e-12,7.034952847199633e-12,8.204597740492788e-07,1.028761533187074e-06,1.6047046608801236e-06,1.6951555977558243e-06,8.799952863239581e-07,8.43538196601951e-07,1.1613174871596642e-06,5.606675648495718e-07,4.488193151207437e-06,1.1503199038448812e-06,4.8880290048313295e-05,4.226521524053981e-05,2.599870965914715e-06,1.0650177686677353e-05,5.989955935498169e-05,6.299117520454053e-05
5.343298629133378e-12,4.1029737617291e-12,5.975600925134143e-07,9.389874247749513e-07,9.480969152993671e-07,2.174250419761301e-06,1.4472323668974811e-06,1.217902394528076e-06,1.191602133849078e-06,6.869171445101272e-07,4.612344693791647e-06,1.782724528904316e-06,4.999834217144016e-05,3.4062939429340505e-05,5.5688590349929145e-06,5.397762995555211e-06,5.331534082241172e-05,7.309828410728994e-05
4.275121248287438e-12,3.782148338477047e-12,9.142640431105796e-07,7.185768047105836e-07,1.1144310294152694e-06,1.243380534107222e-06,6.025004314409479e-07,7.484639102326035e-07,5.059260899014625e-07,5.171496897182717e-07,4.906673944538044e-06,1.6282078359688933e-06,5.880540387296148e-05,2.564064471675849e-05,4.236600163596033e-06,1.3802051488474387e-05,4.7374627902934966e-05,0.00011015181758899696
3.3614679753988096e-12,3.790397599247562e-12,4.375529137634369e-07,7.546946707439799e-07,9.81990500070001e-07,9.931765350530554e-07,8.04196194145148e-07,5.359897698602863e-07,6.104102811987766e-07,7.524864428564708e-07,5.332935501492166e-06,2.056672374657846e-06,0.00010208099980525822,3.9233935178498864e-05,3.710940534369126e-06,1.4125843710144824e-05,4.658509987130143e-05,0.00012619733185838326
4.396571799980189e-12,2.8181324676774846e-12,4.369936191520687e-07,5.24314768579235e-07,9.92495995126953e-07,1.2452254441469616e-06,1.2654817323457485e-06,6.003472853491595e-07,5.229091793188157e-07,6.861076047614834e-07,8.95892845052815e-06,1.1463074426834622e-06,5.860668701979649e-05,4.5472756535065504e-05,2.7297358429641447e-06,1.0147963116469814e-05,5.181493807831843e-05,8.112677136455845e-05
3.84218269279051e-12,6.003965222712307e-12,1.1345879259672386e-06,9.182282643182193e-07,7.053613695624659e-07,1.215003827770083e-06,9.655478905453732e-07,1.3562173817113898e-06,5.678122666842296e-07,6.969684365154509e-07,4.340412477632083e-06,2.1140717856094176e-06,9.498107556934737e-05,4.247108134472781e-05,2.3749554326996876e-06,9.601444063142415e-06,5.651480743799554e-05,8.669194925032967e-05
4.704749375629669e-12,7.74744579317909e-12,4.0666759541637147e-07,1.1959348706911434e-06,1.5809825943968827e-06,1.332031269783427e-06,7.125823107607217e-07,6.435425623302112e-07,5.135455751218022e-07,1.0735919695401533e-06,4.386645631383819e-06,1.3661806225097105e-06,0.00010471693852737527,4.440110817891776e-05,5.051945659216591e-06,7.132711120543012e-06,7.384344514233501e-05,0.00014054603911871718
6.408316711641857e-12,6.365795215351434e-12,1.0549739340479873e-06,7.1267237830928e-07,1.082077050791512e-06,1.114213436225512e-06,5.373217238594746e-07,6.736743184877734e-07,1.3573426056844812e-06,6.456183505147179e-07,5.589431888146304e-06,9.825553664149087e-07,5.169578715280579e-05,4.318215475199944e-05,3.160765051300635e-06,1.2232664832086813e-05,5.27712369856412e-05,5.0116205410855235e-05
3.090233390531445e-12,3.0389292146496063e-12,9.43034244142429e-07,6.351287850462689e-07,8.102437215966135e-07,1.3896728306295008e-06,8.757594188853886e-07,1.4997329877161068e-06,1.2218303974796825e-06,1.1814856433426313e-06,6.298601637075082e-06,1.7953854071378693e-06,5.160325870081415e-05,4.111207820738957e-05,2.0919258089740827e-06,1.0175873105208344e-05,5.531901196498915e-05,8.930608726021652e-05
6.2161869972757355e-12,2.9203822063357206e-12,6.955915379098239e-07,5.113460070220988e-07,9.566568947103604e-07,1.5999435583957522e-06,5.644019127579295e-07,7.698950221558928e-07,9.204548083011364e-07,9.656199712887305e-07,7.222034531055672e-06,1.381887989170249e-06,4.0135819379320966e-05,3.8731038524289904e-05,3.5430052596962597e-06,1.1058852040302514e-05,6.109950164396886e-05,8.717247130698493e-05
3.348272073678942e-12,6.111150350120072e-12,3.9841331921086674e-07,1.1774080251165339e-06,7.522255126983945e-07,1.0561808170568972e-06,1.043596142582519e-06,1.3559328696831786e-06,7.391914673838272e-07,1.0161496172879474e-06,4.168390852416444e-06,2.002626929266539e-06,0.00010597919433020932,2.1052460657645612e-05,4.182987737921462e-06,5.695019563546533e-06,3.94697185625881e-05,0.00012083935926429845
3.943885260828615e-12,3.909607592554289e-12,9.761595819021135e-07,5.414147778931732e-07,1.72483606032327e-06,9.093167047527213e-07,7.242351023786139e-07,8.902397032822271e-07,1.39029660417896e-06,1.136579162736717e-06,4.168762362550534e-06,1.2194728330181023e-06,4.2367824414538294e-05,2.0862771883233794e-05,2.4462847193592033e-06,1.5116003132076311e-05,3.147662511964992e-05,0.00013132411183409495
5.445421606262727e-12,2.679831480717904e-12,5.349571083897518e-07,4.748173069001682e-07,1.1405572807818597e-06,1.4672644308950513e-06,1.1344574770242545e-06,5.935200128183165e-07,1.4101502623398595e-06,5.115306474133965e-07,6.24254684709948e-06,2.067397684387217e-06,4.543749478058702e-05,3.442485738616526e-05,2.565819043018031e-06,6.938340784493256e-06,5.0328610402013545e-05,9.767337166863182e-05
5.7790463285423755e-12,6.367071312960854e-12,8.914450047779619e-07,1.1919708469422518e-06,1.28685705770769e-06,1.1733670579579209e-06,1.2485341424878848e-06,8.967929205956167e-07,7.347382380288968e-07,5.090213375301535e-07,4.428835697163447e-06,1.4032560231083597e-06,7.368536507600165e-05,3.9617597813595824e-05,4.279370689696698e-06,6.576441019741166e-06,4.871120950208157e-05,5.318561278073483e-05
4.320662819576635e-12,7.583322755724211e-12,6.530205972708284e-07,4.507850120493368e-07,1.3188814887188258e-06,1.0480732819725087e-06,7.557040349904913e-07,7.575651388808844e-07,8.505151665891805e-07,1.4504585502029691e-06,8.959274582106069e-06,1.2428737576364036e-06,4.900138683064486e-05,2.7308543963930713e-05,2.4754801989592748e-06,5.912627279348234e-06,2.9620862531518025e-05,0.00011697267576675991
6.395908479390743e-12,3.502506722174131e-12,1.1150947217830503e-06,7.194113465864522e-07,1.0512192435535468e-06,1.6212948799201512e-06,1.0052589282355497e-06,5.502125273286566e-07,1.0224638940994553e-06,7.09394730028863e-07,1.0003141513885297e-05,1.3188774893216713e-06,5.8490653804663645e-05,3.640285707204391e-05,2.8349589558968633e-06,7.718755323387723e-06,3.65680461068828e-05,9.385905216704431e-05
3.863274615610558e-12,3.4751730646770773e-12,6.386651458383021e-07,8.970136099507387e-07,9.401052056533782e-07,9.439298601287478e-07,5.112066362867633e-07,5.701621138172197e-07,1.427360697519634e-06,9.563756699326957e-07,6.477141655749065e-06,1.294172884448553e-06,5.579125035204295e-05,4.54492985768324e-05,3.837042399773463e-06,7.5407995559111085e-06,4.625991236297297e-05,0.00012489063705722826
3.2495642272600365e-12,3.695948398818645e-12,8.233397300188717e-07,5.055725044806461e-07,1.3193885398080655e-06,1.0542174264491724e-06,9.031619817296045e-07,9.77146966533944e-07,1.093795352771333e-06,1.1431274122203478e-06,5.9238239151596475e-06,2.40733250264494e-06,4.793507798206578e-05,2.3505667428597544e-05,2.7098278086775996e-06,7.5276931849693096e-06,5.951590693890315e-05,9.909120184752232e-05
3.2716659197189377e-12,6.668997107421621e-12,4.162299532481274e-07,1.3147152332386672e-06,1.978149191641311e-06,8.908817069443411e-07,6.625334284132687e-07,5.700045281764371e-07,8.098626572726627e-07,5.722298763318118e-07,7.35008967952881e-06,1.2568803563868506e-06,6.275974432984547e-05,2.1732667279967983e-05,4.587344668485013e-06,8.39362805963345e-06,4.2058874332376705e-05,5.243430540144515e-05
3.503778409265318e-12,7.106326814308906e-12,5.827935409516977e-07,1.0527888295808227e-06,1.917993363418084e-06,1.5625047923647469e-06,1.009962885171257e-06,6.020158063565068e-07,7.617326978174151e-07,1.4020546894601644e-06,8.955625033626586e-06,1.1374152640275637e-06,7.162023385369427e-05,4.5617668779122875e-05,2.7047790348262416e-06,7.319069448086695e-06,6.079053244094222e-05,9.827075660073488e-05
6.064384034309135e-12,4.37446971375089e-12,6.609643200089962e-07,6.461856075510914e-07,8.837898653446483e-07,1.3529317707464e-06,9.981328891305811e-07,9.361896572042491e-07,1.1244505502027157e-06,8.559763267275379e-07,1.067840292358713e-05,1.8685686289244966e-06,5.8179954220401154e-05,1.6136223080960845e-05,2.8702882696192844e-06,1.15557354239489e-05,5.86766497168134e-05,8.672293873017541e-05
3.9485766674668046e-12,5.465829626850757e-12,7.515960318576388e-07,7.840993044600444e-07,1.0141717105416304e-06,1.1587015645983872e-06,6.125026795371722e-07,7.267951161623958e-07,7.499110640308036e-07,5.785006069536036e-07,4.275773597764785e-06,1.6311220991163382e-06,6.62412031049472e-05,3.133162826410912e-05,4.777956694824232e-06,5.894863989552064e-06,2.695077612297953e-05,7.728614266931236e-05
5.34720379882955e-12,4.902290879918778e-12,4.533364687236447e-07,6.040373768570566e-07,8.50292568423616e-07,1.1480095970964686e-06,5.310163265293998e-07,1.3302937784193017e-06,5.304151426979156e-07,1.4828350336072588e-06,7.66922915232445e-06,1.351455813060823e-06,3.589745739026015e-05,3.6535245022579586e-05,3.293843848810214e-06,1.4848480321869822e-05,3.2213186219118635e-05,0.00012817649336734896
6.691529671249426e-12,3.1661649230139457e-12,5.316866675898482e-07,1.081134794754875e-06,2.0781920277322344e-06,2.2699156206720677e-06,6.432787630122365e-07,1.3499800180422114e-06,8.593582345861114e-07,1.453723433970285e-06,4.408229641976315e-06,1.4411763325759794e-06,5.777775205776917e-05,4.130274406974034e-05,2.228690352764368e-06,1.3852714106670647e-05,4.5165681913634784e-05,0.00011234193095983357
6.171828119542448e-12,7.579943330200863e-12,8.199866412814227e-07,9.950389460158002e-07,7.484180629826235e-07,1.536357819613354e-06,5.042973894371695e-07,5.5598730500195e-07,1.1444492863381615e-06,7.937038288902498e-07,6.240531288264544e-06,1.123301321324945e-06,9.085629451140349e-05,1.590847324522074e-05,2.222817800866849e-06,7.695461576473794e-06,4.1630081925097904e-05,0.00013650299374494496
5.901625390566419e-12,4.143656214082293e-12,5.873847392718326e-07,5.569564337518169e-07,8.515204421010326e-07,2.287257312399049e-06,1.2942729013851119e-06,5.521537618247421e-07,1.279579908537615e-06,5.55525364668718e-07,1.1121386791013393e-05,1.1654023799079672e-06,9.023349843931101e-05,2.0818179116262817e-05,2.3232822172986685e-06,7.227868849025896e-06,3.061848666624529e-05,9.92266816580786e-05
3.2466323584899787e-12,6.30375705346118e-12,4.569356859330543e-07,1.2834479228420031e-06,1.284564695074144e-06,1.3644034349735392e-06,8.364458544784452e-07,1.2495701058515181e-06,6.110439021127638e-07,7.55851713522626e-07,4.035169745312641e-06,2.2576958205823717e-06,3.710622798026137e-05,2.3129334718280458e-05,5.077774212903775e-06,7.657076975456682e-06,7.536174898665255e-05,9.966516992974721e-05
