L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
4.036257269081887e-07,6.3153521441929835e-06,2.1478112394926464e-06,4.344900560499602e-06,3.456573042512142e-07,3.3762805716013965e-06,2.9164730414791825e-06,1.9288456479785777e-06,4.423340952667864e-06,2266196.8212568196,374410.8379502788,1.0216288955522572e-05,0.00010851984765947204,8.760793972069465e-05,1.7058469035273364e-05,2.0990747995093545e-06,3.465664913473278e-05,0.00010692532018895438,1.3798269386716251e-05,2.641942475848047e-05
8.676894042122054e-07,3.959083962292398e-06,3.5011702015565225e-06,4.244338747940182e-06,4.6403043710698386e-07,2.314440957990153e-06,2.5213679769728233e-06,2.401543067654042e-06,3.6902892000188438e-06,2421796.1444700477,188947.45021105825,9.448242448841594e-06,8.691345893312028e-05,6.539592184531136e-05,1.781784827561667e-05,1.6727470040455908e-06,1.6441778955575007e-05,8.617752843848673e-05,1.613130036281269e-05,2.453657589320212e-05
1.0293466640397817e-06,3.834710757809636e-06,5.442103924358971e-06,1.9594501225414855e-06,4.5031306086169604e-07,3.8530867116471495e-06,2.4315807765407347e-06,3.4232238237047753e-06,4.1415098743933825e-06,1604064.527545926,295487.9088271143,5.135943997095836e-06,4.390422324783508e-05,7.575891767014876e-05,1.1605195617584404e-05,1.4104232947372036e-06,1.7063913819612126e-05,5.923146307560798e-05,1.7773831551582946e-05,2.2253902907265304e-05
9.444374135886319e-07,3.873264798050686e-06,2.984049631269132e-06,5.146687476179927e-06,2.8963019528817945e-07,3.1857202211572244e-06,2.14160751523041e-06,3.3324314691276184e-06,2.5535287020268864e-06,2259900.0992284752,314287.1771034083,1.1000669347339558e-05,8.745676471558827e-05,8.552131668742915e-05,1.0140533915238602e-05,2.232904160789461e-06,1.646206050451792e-05,0.00011560999593271749,2.224214571190998e-05,1.8574520782107632e-05
8.204518491511844e-07,5.25699734957159e-06,6.165698921089047e-06,2.1932281549539284e-06,7.608441877305764e-07,2.1670712884210406e-06,2.5452469554388164e-06,1.9345455581503807e-06,2.1072389954905778e-06,2084999.4269055682,282018.37376223627,8.292178408961056e-06,8.267880602268864e-05,5.3573668148110105e-05,1.9820249368214534e-05,9.360365701723124e-07,3.24173633181254e-05,4.104929849331648e-05,1.700670543917493e-05,1.4092779884861416e-05
4.6726479182808506e-07,5.083737717156184e-06,6.1921511643427265e-06,3.571953192696529e-06,3.6841937697454245e-07,4.1833052893428225e-06,1.2646904023966016e-06,1.956296335698751e-06,2.6969928148303e-06,2101664.6363384523,383745.9127542339,5.19010500000717e-06,9.131436188121811e-05,4.326986803218561e-05,1.5728076048231994e-05,1.0231822627356772e-06,2.0760573675471715e-05,7.518513118479348e-05,2.578064643025306e-05,2.2148095028359576e-05
9.494895919350452e-07,4.757343150099166e-06,4.231821764616325e-06,2.287991994006859e-06,6.704834778791973e-07,3.3538769049887694e-06,2.3683590697675844e-06,3.3861884652865765e-06,2.262554864784243e-06,2044386.367402727,380408.58734652976,1.3422619494258012e-05,9.535751766901538e-05,3.5973154150624776e-05,1.532947046699627e-05,1.0042176076741729e-06,3.121067402765074e-05,8.913856617877372e-05,1.5876585585634177e-05,4.009107543024137e-05
9.068452261836405e-07,5.864860057564779e-06,5.345195456300552e-06,3.1558088721999357e-06,7.055753331163931e-07,2.4271540174580138e-06,2.7129508356741783e-06,2.0503572859895414e-06,2.395631663477031e-06,1762311.2380511558,143401.69562474967,6.42028070899017e-06,8.790537976067783e-05,5.514962348785472e-05,1.653790104625213e-05,2.167578557219915e-06,3.067455433844002e-05,6.296910884234516e-05,2.0242226448842988e-05,1.9956554809695395e-05
1.0402823067852573e-06,5.505573825377315e-06,4.931112654259634e-06,3.0237590722087732e-06,6.744465820673212e-07,4.555982200746201e-06,1.7382852312234914e-06,1.18297284484939e-06,4.58682958974384e-06,2014305.2859102285,257414.87562448284,1.3785092691266947e-05,0.00010549932131090423,8.91105531353269e-05,1.9620038191498363e-05,1.075586047697704e-06,1.2358188737271601e-05,4.03373555087767e-05,1.6900659913416007e-05,3.362350610686683e-05
5.337566504164082e-07,4.9903745054041955e-06,4.225078988669917e-06,2.3717452958927284e-06,6.895696110342723e-07,3.014877335966855e-06,2.7249945207138076e-06,1.4302678170070686e-06,3.596409131977328e-06,2411347.4160087574,190462.01829722308,1.2244184470396296e-05,9.95745633100479e-05,6.372187450444642e-05,1.0000058824219375e-05,1.22977480845454e-06,2.6510450889487346e-05,4.2851116943469184e-05,2.4025460907233662e-05,2.2373191145787306e-05
8.840924193863627e-07,5.180309821543247e-06,3.199510789609727e-06,4.7429416775007865e-06,3.6579439495758504e-07,3.3171023489565e-06,2.9691827486494265e-06,2.7769398508710603e-06,4.400184912664736e-06,3706334.542130775,384687.2299963062,1.0167833364609472e-05,7.934393455020659e-05,9.203302148799859e-05,1.5469707690388743e-05,1.8701098854750253e-06,2.6776022486612252e-05,0.00010713288288614892,3.1278221657380446e-05,2.125305763694687e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,3.4949988437002084e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,0.00011895003104281474,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
9.282350584562699e-07,4.9097140003023905e-06,3.7531660224869077e-06,2.630297456913994e-06,6.686519028440678e-07,3.135265596250956e-06,3.030759861099475e-06,1.7027021418526706e-06,1.88843550243537e-06,2351196.134652521,224096.74077582615,8.81266685540871e-06,8.34794239108048e-05,8.067367565437555e-05,1.712572192351698e-05,1.2189670537091827e-06,2.0268152582249796e-05,5.178746563813374e-05,2.8054174692557528e-05,1.4011462040971132e-05
3.8233433910212637e-07,5.446638866595675e-06,2.2035903814387407e-06,4.260687068337497e-06,6.742623567330065e-07,4.109690293661092e-06,1.2820584476918416e-06,1.3077982871666828e-06,1.982837077601678e-06,2617253.287525268,384972.11387683736,1.1356595625417633e-05,8.0489404438861e-05,5.4670008750626874e-05,8.217795587189964e-06,1.1522474558862712e-06,1.3773357420768365e-05,5.431312171798283e-05,3.0525558816993266e-05,3.933516322477535e-05
6.991449842822541e-07,4.146830169924142e-06,2.5099064326448703e-06,5.0016137583673335e-06,3.178846035636646e-07,2.088468098482285e-06,1.2638107853850503e-06,1.2000610021502757e-06,2.271366312845807e-06,3250526.6480643977,374804.3808234334,8.852424968887824e-06,3.7319997948684606e-05,5.934848496590894e-05,2.137765649719413e-05,1.6660014228232304e-06,3.2603724037534476e-05,4.8620451422753675e-05,2.9736198048395132e-05,1.5533131565941825e-05
5.160677914660863e-07,3.3288196510977527e-06,2.5600251683733656e-06,2.255009592734315e-06,3.031516447628231e-07,1.8652606422360364e-06,2.431425488712913e-06,1.8489201819277607e-06,4.5631138797072925e-06,3059572.8612398445,344164.94779234915,6.803495758204827e-06,4.985089205241419e-05,4.510823257472587e-05,1.0065987155817438e-05,2.521404307015572e-06,1.4027065781261589e-05,5.4684306951479825e-05,1.2202933772601414e-05,1.5352497620449168e-05
9.31595257812703e-07,3.370365261715267e-06,2.325646334205028e-06,1.9717745713582137e-06,3.177959559974784e-07,4.053076996494897e-06,2.143900040803327e-06,1.527869681994317e-06,2.8939355674711425e-06,3455879.612091596,311736.2627722962,7.471614222670872e-06,8.22616489655736e-05,5.542574923994361e-05,9.205978147547428e-06,1.3402869036520247e-06,1.8887178084165972e-05,4.690770368291582e-05,1.689842352340878e-05,2.714770561198571e-05
5.156973295027913e-07,6.430248583865771e-06,2.3606415297390863e-06,3.954250493984927e-06,6.527899353115842e-07,1.6421170388855447e-06,2.676946394353361e-06,2.0342860311376488e-06,2.601051049627164e-06,3160127.908767496,228590.75002827845,6.246536486122642e-06,4.274290061600069e-05,9.372386624526006e-05,1.1466776343705378e-05,1.1378061790370164e-06,1.8303508063467183e-05,5.6230702987411645e-05,2.3732943817541732e-05,1.4100052874556764e-05
4.0829822190345426e-07,3.0797016767466744e-06,4.306364594864491e-06,2.714230711700992e-06,3.382983625920714e-07,2.0256879420105257e-06,1.3751815217483136e-06,2.4406998928494654e-06,2.8716135196719277e-06,2197747.9833661704,279757.143077866,8.340796411792727e-06,4.618262755462895e-05,4.027788612014186e-05,7.94198541178363e-06,1.3310149552207749e-06,1.3380775558895255e-05,8.695345506211798e-05,2.0126178047465355e-05,1.4109091650094523e-05
5.159601708046617e-07,2.694489758276694e-06,2.6362866684808072e-06,3.2000415547571967e-06,7.229437035749171e-07,4.322878097310705e-06,3.4719686247936166e-06,2.6305604711734746e-06,1.8772789122665854e-06,3041371.6834808574,139121.27707385292,9.002721861691994e-06,6.985543822102358e-05,6.685663905547772e-05,1.3021085190287895e-05,1.1155087690257628e-06,1.2433491875532954e-05,7.430184078615792e-05,2.2698415385607145e-05,1.9147178116910145e-05
3.8199994103807773e-07,7.244997291185763e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
5.192141459998008e-07,2.7976198079522193e-06,2.152703270626613e-06,2.5666227498168027e-06,3.014364690942896e-07,1.6899379025425866e-06,2.6252875457215748e-06,2.9707968974299413e-06,1.560535662590515e-06,1668807.7061824207,301016.9353018854,6.193075279782338e-06,4.3276361660119675e-05,4.31343622726992e-05,1.0578014008351124e-05,1.955606666123942e-06,1.542067551762378e-05,4.4286105461806005e-05,1.436446338251502e-05,1.449156886165235e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
8.372107151997624e-07,6.094727170790783e-06,5.378796188729834e-06,2.2967943778833076e-06,7.66411588712992e-07,4.574661684608314e-06,3.281267328384968e-06,1.7389466265076924e-06,4.060657410378213e-06,2723951.095037499,267795.69170000206,1.3461276951698932e-05,0.00010461001144491806,4.4340374647632456e-05,1.4548251123403277e-05,1.950755202851489e-06,2.386495396758566e-05,5.6737276573073216e-05,2.9912586042590928e-05,4.107892822104492e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
4.404376745922013e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.7107789900827623e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,2764108.795613076,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,2.0395857346346942e-05,5.787556583874494e-05,1.5958490091395193e-05,1.4165992794445211e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,1.3950003165855114e-05
9.683541137672333e-07,4.08211391323954e-06,5.300767453595531e-06,3.384591612310128e-06,7.406758349729633e-07,2.041575619403728e-06,3.4347385475904053e-06,3.2337297269439827e-06,2.7687452506479818e-06,2460912.081811579,137864.52658924018,7.817050948615074e-06,0.0001113362703642511,8.322328033486379e-05,1.0641876205342142e-05,2.619945926560243e-06,1.8541073190214578e-05,4.0562162773321896e-05,1.6716336480081364e-05,2.3909301765467463e-05
4.4072699413053e-07,4.478639752037864e-06,2.21245903672849e-06,4.494731793158093e-06,7.170060192222604e-07,3.240623412410981e-06,2.5959549438883037e-06,1.2631618096630856e-06,3.068624412842736e-06,1961236.9361870163,206888.92250871062,1.3336100498690833e-05,9.992853919268868e-05,5.977815706272473e-05,1.831074808222045e-05,2.6050890468148323e-06,3.400482883468371e-05,8.665078166644664e-05,3.0214279191986976e-05,2.4947561443372476e-05
1.0220134705516089e-06,4.84625279043267e-06,6.080451489079762e-06,4.827830944043013e-06,3.8676632770642117e-07,2.8847617672530386e-06,2.6494147762376675e-06,3.110695076623952e-06,2.8356082735421645e-06,1502430.322188801,206648.13243012925,6.154068620854977e-06,9.922946706217547e-05,4.413454476976636e-05,1.1695365463255084e-05,2.3425650558451743e-06,2.2681569987330018e-05,7.948753153450216e-05,2.573498629326317e-05,3.4210731865063953e-05
7.855573068345961e-07,6.878370098642958e-06,5.9340732548897465e-06,5.437764906486296e-06,4.749906840783767e-07,1.6840928428438347e-06,1.6561187411913975e-06,2.5282823358359868e-06,3.912214140246049e-06,1933959.2533803163,247071.5288469297,1.0950270239739117e-05,5.271127682403499e-05,8.316784853882446e-05,1.5434765302366867e-05,2.3449136642372596e-06,3.5555804897599886e-05,8.340219428198885e-05,1.0757450437575587e-05,2.8003781625945333e-05
1.0164332513287324e-06,5.295254412662859e-06,6.151083268318849e-06,3.3661123183472253e-06,6.595557552954064e-07,3.3749877811896036e-06,3.457351372449523e-06,2.848940356937891e-06,2.1063501586217134e-06,1709368.3625811075,383983.3312427453,8.678953335624577e-06,6.656300819487188e-05,6.177924188122694e-05,2.066124593356643e-05,1.296399401897528e-06,1.2710096105971548e-05,0.00010298622873733657,1.891135291734339e-05,4.1414764090193054e-05
7.263624917407084e-07,6.562303865262034e-06,3.2981502814406015e-06,4.6153671138811586e-06,3.107799168579521e-07,2.8770411536138095e-06,2.4269829817172576e-06,2.7499704822776546e-06,2.6587520424090925e-06,1428227.1632112628,150847.42486851226,1.488549514752731e-05,8.001930267879317e-05,6.88697611692507e-05,8.178158068030313e-06,2.2829088147371882e-06,3.527143374151664e-05,7.629997495812376e-05,2.2593180060973027e-05,2.1556487808963675e-05
8.191013855675849e-07,5.199375715807643e-06,5.897638718383086e-06,4.578625110994344e-06,7.666212463500109e-07,3.939222345182416e-06,2.1428141366475763e-06,1.3168457215741335e-06,4.0186315672168275e-06,1688150.5435626446,196396.62645518483,1.2123734708954985e-05,4.024332290572532e-05,7.880257450477917e-05,1.2776642045209573e-05,2.216277222707339e-06,2.6998818229526375e-05,9.11380338747289e-05,2.0338398503750852e-05,2.0472311581266088e-05
9.32304994276128e-07,5.390740016997226e-06,5.264380750100329e-06,3.4760435965058235e-06,7.798598034211095e-07,3.1189123563862515e-06,1.4767127064404587e-06,1.2150378516892108e-06,3.0831727444846233e-06,1355309.445808294,146067.2742843043,5.685814270053431e-06,8.829056323303735e-05,9.058715684202828e-05,1.665882963279141e-05,2.2604674229090315e-06,1.976464073978607e-05,0.00011775789679097975,2.985044088360749e-05,1.579074447266878e-05
1.1460003922995344e-06,7.244997291185763e-06,6.239999542416846e-06,5.490000525485041e-06,4.296675551633897e-07,4.589999031316121e-06,3.0066860863696758e-06,3.4949988437002084e-06,4.589999031316121e-06,1279508.9419907432,392856.1852569242,1.5000005023341959e-05,0.00011175003345629515,3.1850001972547954e-05,2.1899999731312723e-05,2.6250003333975377e-06,3.6449996109757825e-05,0.00011895003104281474,3.149998972516837e-05,4.1849990371986865e-05
1.1460003922995344e-06,7.244997291185763e-06,6.239999542416846e-06,5.490000525485041e-06,2.6449993197420185e-07,4.589999031316121e-06,1.170000486394832e-06,1.1650001469752589e-06,4.589999031316121e-06,1279508.9419907432,392856.1852569242,1.5000005023341959e-05,0.00011175003345629515,3.1850001972547954e-05,2.1899999731312723e-05,2.6250003333975377e-06,3.6449996109757825e-05,0.00011895003104281474,3.149998972516837e-05,4.1849990371986865e-05
8.937982049334336e-07,4.861064885103078e-06,3.1320153792285835e-06,4.973668712484184e-06,6.425915847531344e-07,2.856521172431502e-06,3.499142574908198e-06,3.3258023882482007e-06,2.8908369788225694e-06,1648318.3300449338,261321.4019639337,1.1107532954932367e-05,7.213317509487651e-05,7.056802237059689e-05,1.7105634273143887e-05,1.5098023454117652e-06,1.3010087558592423e-05,9.993739624054527e-05,2.6266606060665367e-05,2.4836570620989334e-05
8.068887007430015e-07,5.272583604224043e-06,3.996688604153609e-06,5.227990575899065e-06,4.586496897395807e-07,2.5141877218499203e-06,2.7374154700429656e-06,3.207203229139952e-06,2.7871264024781186e-06,1307389.8329741245,298233.45937151415,1.213037504790686e-05,9.738208057770913e-05,9.042063663573983e-05,1.792567916002316e-05,1.1625871047256918e-06,3.345853735814827e-05,6.846945695726306e-05,1.712908904191904e-05,3.679780131777899e-05
5.211261803571231e-07,4.766952328092243e-06,5.925423619966355e-06,5.359654478130884e-06,3.1452865176994514e-07,4.394306006366816e-06,2.2019721239887962e-06,1.688479282910767e-06,1.8165532655916486e-06,1329972.3430701771,152379.37872866978,1.4413604608727813e-05,8.274618124783354e-05,9.356463541161342e-05,1.704877883973395e-05,1.5487979400348768e-06,2.218333089281357e-05,8.560872815226338e-05,2.832200155999569e-05,3.7024547125589974e-05
9.091366744309311e-07,4.574373664892109e-06,2.2332629820178225e-06,2.439036071375919e-06,6.573894035424359e-07,4.2263122033249845e-06,2.743192769744717e-06,3.338868739816913e-06,3.1386091210191555e-06,1351743.3538358489,212087.55706708992,9.15090855339155e-06,9.886881465842388e-05,5.518813449271482e-05,1.724081832570777e-05,1.999798586794034e-06,2.2784849081379263e-05,9.18665480348787e-05,3.136744015170562e-05,1.8509542203295993e-05
8.506516362338594e-07,7.054286087126235e-06,5.3268243814594355e-06,5.005783814778705e-06,4.762751276767929e-07,4.552780422928928e-06,2.840923095444107e-06,1.7367407640393319e-06,4.3606551542874035e-06,1605811.9148733853,147630.45652818598,8.034309509691268e-06,6.750706306132389e-05,5.092624220814765e-05,1.8904042161419904e-05,1.3568538744502574e-06,1.4513766053790099e-05,5.667141108328159e-05,1.6238586483076245e-05,2.6897270563637497e-05
