L1,L2,L3,L4,L5,L6,L7,L8,L9,R1,R2,W1,W2,W3,W4,W5,W6,W7,W8,W9
8.249960869848126e-07,7.175565865544228e-06,4.434901103745868e-06,5.267835628191353e-06,4.821219327472904e-07,3.8528433019653415e-06,1.627106423816108e-06,3.2441365314455296e-06,2.3416045546780003e-06,1461879.9360867362,178482.65459322187,9.970103500750557e-06,7.81850277349098e-05,4.542096422555654e-05,1.3627463208419048e-05,1.3929954984054508e-06,3.3683063315719274e-05,7.964276744022086e-05,3.142883309825222e-05,4.106143490554803e-05
1.1460003922995344e-06,7.244997291185763e-06,2.0800007980388163e-06,5.490000525485041e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,3.4949988437002084e-06,1.5300003763200839e-06,1279508.9419907432,130951.99671220056,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,2.6250003333975377e-06,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
1.1460003922995344e-06,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,0.00011175003345629515,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,4.589999031316121e-06,3.5099998551034175e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
9.782053870933407e-07,6.7774960441377635e-06,2.4318302787058996e-06,3.958154294814968e-06,3.803708833292019e-07,2.8395682982496645e-06,1.198592970673524e-06,1.7730514965865619e-06,4.428847269466088e-06,2535300.4312883583,148752.25329203534,7.958485989378656e-06,7.477863486257242e-05,4.015689065872475e-05,1.609345673926281e-05,1.7000166957760011e-06,1.308498705482285e-05,6.920450407332756e-05,1.7315395437525053e-05,2.9298970648361898e-05
7.829812481582447e-07,2.9706702124696803e-06,2.4646476135493906e-06,1.943723866324474e-06,2.951086236307965e-07,3.2143712300752696e-06,3.3545526968120013e-06,2.651002307044158e-06,1.5897923431336022e-06,3668981.858564914,222470.27711145324,9.805880388641572e-06,7.649024389740742e-05,3.535679561355855e-05,1.1101283453375205e-05,1.251733607166373e-06,2.3383402864325876e-05,4.338971398542831e-05,1.2192328239490644e-05,1.4369467787850496e-05
5.502517920030255e-07,5.6476314577110935e-06,5.854275158750235e-06,2.2050924523658234e-06,6.03861611462841e-07,4.292732611072082e-06,2.874277289430562e-06,2.267944984619116e-06,4.40499881992014e-06,3470366.347841685,353656.8260070134,6.085549420131591e-06,8.388221926853053e-05,6.06325888165179e-05,8.705155587404765e-06,2.2470280112226247e-06,2.1683195645557066e-05,0.0001101132675740634,1.1562834289010833e-05,2.7725947010190108e-05
5.458286532159317e-07,2.7796286875311418e-06,4.665154957781047e-06,5.277252049064752e-06,7.450442243057295e-07,4.1782785103115655e-06,3.166397227203104e-06,3.131291413307423e-06,2.2093089872536485e-06,1317186.69676758,171434.52808264087,5.401037468597847e-06,4.635977187087515e-05,9.420244625693623e-05,7.447744456520648e-06,1.2644755852973827e-06,1.3870311467553161e-05,0.0001088963079256395,1.9572063394378182e-05,3.976581378029812e-05
6.828471934690123e-07,4.806134518354712e-06,5.611633391237575e-06,3.860376263696298e-06,4.3380794019523727e-07,3.673751112462701e-06,2.6565539473071337e-06,1.1828545009882137e-06,3.440961181951562e-06,2230260.9028421976,354689.3148857674,8.204336830517687e-06,5.816562535127541e-05,3.468976421594458e-05,2.1053210726633662e-05,1.4112045211852503e-06,2.0676886620445908e-05,8.517789505640088e-05,2.248126959503147e-05,4.1427666783141296e-05
8.853275636024991e-07,4.784215200083535e-06,3.034056545836345e-06,4.974734803180368e-06,7.9148694784481e-07,3.4692045699536385e-06,3.295572773677991e-06,3.2287286212633163e-06,4.474880266985119e-06,1456855.208783176,144517.1765944806,9.161102827732976e-06,4.9369307042675804e-05,3.9638580021992596e-05,8.277237660237799e-06,1.0897313445607988e-06,1.5865076377599806e-05,7.254455925232392e-05,1.2194043485389432e-05,3.9003952542508655e-05
4.4949674533581796e-07,6.54680132228716e-06,5.182841759499878e-06,4.223525718781329e-06,5.082239340993946e-07,4.277016012402368e-06,2.640913730506381e-06,2.2915690980061958e-06,2.157253376302355e-06,1710122.4015404708,390566.8327381537,9.841779046185536e-06,7.752802508354977e-05,5.828738813068853e-05,9.160528423623025e-06,2.049326549330015e-06,2.8275569829408935e-05,0.00011668178237775311,2.8182648397528484e-05,3.13813096079626e-05
7.531272876577325e-07,4.244628414678421e-06,2.55892859951783e-06,1.9589925963143242e-06,7.306751052684861e-07,2.191785079730556e-06,2.1529691183404183e-06,1.8964613891448418e-06,1.7736916359753833e-06,1446797.7325548015,361208.4412120995,6.295223491253645e-06,4.890930413268593e-05,6.503336328588313e-05,1.1802047770681626e-05,1.4013509402463326e-06,1.4856777732256578e-05,6.01371205839666e-05,1.7225525563730813e-05,3.8079996101060745e-05
4.2134187826755343e-07,4.657416685748824e-06,2.903648844338849e-06,2.4095768983933016e-06,3.590580738072392e-07,3.976122515017969e-06,2.6447526971180682e-06,3.239613740455511e-06,2.1463311909916947e-06,2874815.8854445997,352193.93915926456,5.432746432843984e-06,9.934613186436695e-05,8.671583363330477e-05,1.2287393919854383e-05,9.901730497271634e-07,2.210344459877291e-05,4.2193971422645985e-05,1.336305610248537e-05,3.522534582847246e-05
5.714619520198092e-07,2.6561730015691205e-06,4.1642039134184326e-06,2.0416274780985286e-06,6.917398990601647e-07,3.1748647297302065e-06,2.8880738562057294e-06,2.554527427883694e-06,3.4949559951123336e-06,1435541.560622375,315491.5700591261,5.8211855952867586e-06,7.868825534926985e-05,5.619172158586333e-05,7.5429901417455425e-06,2.5986057597549755e-06,3.1093439588256016e-05,6.62567290472826e-05,2.52434532058361e-05,2.6956935408500052e-05
1.0650821279676714e-06,5.163527779758528e-06,3.6219249427690755e-06,5.0862852560179814e-06,4.296075696246164e-07,3.954729765540085e-06,3.4872600688431074e-06,3.0326743914966207e-06,3.5895100606002217e-06,1511132.2952536282,382934.09353117377,5.875522684199576e-06,7.954035682124761e-05,4.2028885780317494e-05,9.260023832878384e-06,2.1930889050751933e-06,3.43154856974176e-05,6.558772958977673e-05,2.3141205969822724e-05,3.344084471030944e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,3.1850001972547954e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,1279508.9419907432,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,2931121.8591269325,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
3.8199994103807773e-07,2.4150002007241764e-06,2.0800007980388163e-06,1.8299992662534392e-06,2.6449993197420185e-07,1.5300003763200839e-06,1.170000486394832e-06,1.1650001469752589e-06,1.5300003763200839e-06,3838528.7324586036,392856.1852569242,4.999999191090875e-06,3.7249992651093534e-05,9.554996225100773e-05,7.300003246560711e-06,8.749996765452251e-07,1.2150004255840593e-05,3.964999065458977e-05,1.0500001373587895e-05,4.1849990371986865e-05
7.47348852239232e-07,5.24143535387604e-06,4.030779662026476e-06,2.0215567490519947e-06,5.502805510746113e-07,4.4928088253582404e-06,1.5994039605740828e-06,2.7019538487523482e-06,2.8862883024443987e-06,1439821.5632099605,229039.80175579042,1.4603793456117506e-05,8.778492880870749e-05,7.049938828527786e-05,2.1420564600967424e-05,1.555707978572152e-06,2.3275468821322682e-05,0.0001120519758620024,2.1530623088896436e-05,3.852449045285855e-05
6.716139001765374e-07,5.6498578447076095e-06,5.6187600814973174e-06,5.471037806445752e-06,5.424369946099363e-07,4.011229943668466e-06,1.4209349259626815e-06,2.920315322975411e-06,3.7131405479891425e-06,1345986.2128375722,140143.1761015297,1.2037755342729645e-05,6.299823997225829e-05,6.676262785482986e-05,1.5138709313024137e-05,8.90056158681571e-07,2.228263842864495e-05,0.00010301152104751421,2.4097113031690307e-05,2.103512018614127e-05
7.06016350068242e-07,6.084699731377053e-06,6.217130790837363e-06,2.0493307614521675e-06,4.2302596847547605e-07,3.6683584589122835e-06,1.8507072974074127e-06,2.9199546870444765e-06,3.92385101664014e-06,1294855.496655192,153824.07365262043,1.0286657545000492e-05,7.378911221812721e-05,5.332967536059267e-05,1.2763373060829895e-05,1.8294518155959167e-06,1.2163419194131654e-05,4.4502030958461884e-05,2.2721703502193798e-05,3.358216247853816e-05
7.15920546694702e-07,6.109100815802401e-06,5.911832469182966e-06,2.5382528132403123e-06,3.521258181516462e-07,2.2116382565200803e-06,2.2681496674948436e-06,3.0871233455866088e-06,3.676062956378808e-06,2854198.4943045927,262739.91799171316,1.3649606957118206e-05,8.15120898674946e-05,5.407201606828159e-05,1.743661369279775e-05,1.7120401832939578e-06,3.252188680549978e-05,0.00010952266730232928,1.6197344093718865e-05,4.111602855307677e-05
1.0400256571800373e-06,3.68077464285191e-06,5.026621542885334e-06,4.563755476639848e-06,6.70102229833687e-07,3.8678027218364294e-06,1.9905937643407744e-06,2.4192119305614667e-06,3.98999134365931e-06,3400842.5632361574,136129.99126916588,1.42036563338544e-05,4.13208151821504e-05,3.2788499083261106e-05,1.3284682047923707e-05,2.171228595207246e-06,3.595194004634822e-05,0.00011051505313868401,1.351895888732277e-05,3.298763842204374e-05
1.0527051325367617e-06,4.183448297032341e-06,3.250926030903457e-06,4.395518339146809e-06,7.217675023371942e-07,3.578404492845453e-06,1.2864640470664167e-06,3.3700840435533234e-06,4.105124113525993e-06,1955622.1533449779,169047.41809377258,8.787310382121865e-06,7.998922630790736e-05,7.413320320798386e-05,1.191655716661479e-05,1.444677275669713e-06,2.3325036028157093e-05,0.00010517096252366328,2.1468171729583677e-05,3.574115749125572e-05
8.532382738304885e-07,3.0207519584720586e-06,4.693513168704013e-06,4.732143456485561e-06,6.242291925763995e-07,3.4153468196596776e-06,2.7501046729999306e-06,1.8737986175836852e-06,3.6730975529930577e-06,1822146.659467676,200237.08498327964,1.2786598619451456e-05,6.664951495747063e-05,5.2863327298902775e-05,1.1647988778296915e-05,1.942510949023951e-06,2.3445586302543523e-05,8.068286085543536e-05,2.151096852221409e-05,3.826410099749044e-05
9.83346022646554e-07,5.969398188466109e-06,5.9122846435563766e-06,2.5959985782124925e-06,7.823433130591979e-07,4.389327021046197e-06,1.3479628629873194e-06,2.535122823603778e-06,4.120059869869376e-06,1750128.1007146789,324379.98807879584,6.382995140427522e-06,9.475726923000568e-05,7.480157868331798e-05,2.1591920349747382e-05,2.446469823142001e-06,3.4617059694912544e-05,6.933055408075131e-05,1.705570716123191e-05,3.858343996664485e-05
1.087847635586238e-06,6.930031715899419e-06,5.0394396872045644e-06,5.479258446995107e-06,5.372315856585818e-07,4.3064030599108325e-06,2.1501603446014827e-06,2.580509920288503e-06,4.4746581589741435e-06,2517253.772978306,249488.77970662728,5.146763561065409e-06,4.216233788038076e-05,4.619801321642205e-05,1.5632005789710595e-05,2.5968205125191475e-06,1.9872359288547073e-05,0.00010210313420401209,2.2883979072865625e-05,4.131506602647287e-05
6.620961657383985e-07,6.932967936878334e-06,4.1659218911999575e-06,5.301909371012008e-06,3.3097717919364544e-07,2.2850432252160304e-06,2.15754190975877e-06,1.5174364148783194e-06,3.3209200000807595e-06,1310336.5478628804,173512.84368929846,1.2058087567405376e-05,9.164850253873574e-05,8.407938059551517e-05,9.664522730782465e-06,1.7709347010573097e-06,3.3552656616358955e-05,9.636161711338442e-05,2.062498459977595e-05,3.48171772872397e-05
9.93899545641891e-07,7.048703085539532e-06,2.9498693415646038e-06,3.460496076952723e-06,7.298736876517985e-07,4.496009387214203e-06,2.194924731329225e-06,2.4335852220971566e-06,4.426015633663817e-06,2600643.3989871438,131936.0649647436,1.3479950761387258e-05,0.0001069229438588657,3.832666870891081e-05,1.26829533812726e-05,2.109880256681085e-06,2.8127146020252537e-05,6.979636088807824e-05,1.3783338223346304e-05,1.499767179253387e-05
4.059257709859007e-07,5.91783623534231e-06,4.964902873517047e-06,3.2568733247035603e-06,6.019490583218026e-07,1.7842536418513105e-06,3.0802290105182505e-06,2.317634583793444e-06,3.5771962962409084e-06,2131658.2076280518,148844.66969652392,1.0033644737582056e-05,0.0001012117477766938,4.004435454671312e-05,1.7527853441174007e-05,1.8293914389339835e-06,2.518207162570161e-05,0.00011248858722074344,3.029990325413081e-05,3.165919932611408e-05
9.310657792792793e-07,6.0153855980622015e-06,2.914762030970282e-06,2.6878635939975288e-06,4.99623309508818e-07,2.9955198737902084e-06,2.8106452620701334e-06,2.691972757680446e-06,2.678854539450074e-06,1590168.5801059701,224220.09835605137,7.216096350073503e-06,7.675919051326313e-05,9.343570545663109e-05,1.90624141597915e-05,2.0918480091838362e-06,1.827599909939538e-05,8.507816366021488e-05,2.9527969073322524e-05,2.272095790320575e-05
